"_span","_time",logons
3600,1543744800,104
3600,1543748400,125
3600,1543752000,192
3600,1543755600,33
3600,1543759200,144
3600,1543762800,101
3600,1543766400,99
3600,1543770000,107
3600,1543773600,106
3600,1543777200,96
3600,1543780800,88
3600,1543784400,87
3600,1543788000,77
3600,1543791600,78
3600,1543795200,70
3600,1543798800,71
3600,1543802400,71
3600,1543806000,72
3600,1543809600,73
3600,1543813200,73
3600,1543816800,64
3600,1543820400,64
3600,1543824000,63
3600,1543827600,64
3600,1543831200,64
3600,1543834800,64
3600,1543838400,74
3600,1543842000,74
3600,1543845600,75
3600,1543849200,75
3600,1543852800,84
3600,1543856400,94
3600,1543860000,83
3600,1543863600,99
3600,1543867200,93
3600,1543870800,94
3600,1543874400,104
3600,1543878000,104
3600,1543881600,110
3600,1543885200,113
3600,1543888800,113
3600,1543892400,126
3600,1543896000,127
3600,1543899600,129
3600,1543903200,119
3600,1543906800,118
3600,1543910400,109
3600,1543914000,109
3600,1543917600,98
3600,1543921200,94
3600,1543924800,83
3600,1543928400,71
3600,1543932000,72
3600,1543935600,83
3600,1543939200,76
3600,1543942800,83
3600,1543946400,90
3600,1543950000,86
3600,1543953600,89
3600,1543957200,90
3600,1543960800,89
3600,1543964400,94
3600,1543968000,81
3600,1543971600,87
3600,1543975200,87
3600,1543978800,98
3600,1543982400,99
3600,1543986000,110
3600,1543989600,109
3600,1543993200,119
3600,1543996800,119
3600,1544000400,119
3600,1544004000,129
3600,1544007600,126
3600,1544011200,122
3600,1544014800,113
3600,1544018400,112
3600,1544022000,104
3600,1544025600,106
3600,1544029200,109
3600,1544032800,103
3600,1544036400,99
3600,1544040000,99
3600,1544043600,111
3600,1544047200,99
3600,1544050800,105
3600,1544054400,110
3600,1544058000,116
3600,1544061600,107
3600,1544065200,108
3600,1544068800,100
3600,1544072400,101
3600,1544076000,111
3600,1544079600,111
3600,1544083200,112
3600,1544086800,112
3600,1544090400,121
3600,1544094000,120
3600,1544097600,128
3600,1544101200,129
3600,1544104800,123
3600,1544108400,126
3600,1544112000,128
3600,1544115600,121
3600,1544119200,130
3600,1544122800,140
3600,1544126400,128
3600,1544130000,126
3600,1544133600,128
3600,1544137200,134
3600,1544140800,136
3600,1544144400,151
3600,1544148000,152
3600,1544151600,155
3600,1544155200,146
3600,1544158800,147
3600,1544162400,146
3600,1544166000,146
3600,1544169600,136
3600,1544173200,137
3600,1544176800,136
3600,1544180400,134
3600,1544184000,130
3600,1544187600,132
3600,1544191200,135
3600,1544194800,131
3600,1544198400,117
3600,1544202000,126
3600,1544205600,123
3600,1544209200,109
3600,1544212800,113
3600,1544216400,119
3600,1544220000,121
3600,1544223600,118
3600,1544227200,109
3600,1544230800,127
3600,1544234400,121
3600,1544238000,112
3600,1544241600,112
3600,1544245200,123
3600,1544248800,123
3600,1544252400,123
3600,1544256000,123
3600,1544259600,123
3600,1544263200,121
3600,1544266800,119
3600,1544270400,112
3600,1544274000,110
3600,1544277600,98
3600,1544281200,97
3600,1544284800,93
3600,1544288400,93
3600,1544292000,87
3600,1544295600,79
3600,1544299200,81
3600,1544302800,89
3600,1544306400,83
3600,1544310000,89
3600,1544313600,101
3600,1544317200,102
3600,1544320800,101
3600,1544324400,102
3600,1544328000,102
3600,1544331600,103
3600,1544335200,102
3600,1544338800,102
3600,1544342400,103
3600,1544346000,103
3600,1544349600,112
3600,1544353200,122
3600,1544356800,111
3600,1544360400,120
3600,1544364000,118
3600,1544367600,115
3600,1544371200,106
3600,1544374800,106
3600,1544378400,107
3600,1544382000,106
3600,1544385600,97
3600,1544389200,99
3600,1544392800,100
3600,1544396400,101
3600,1544400000,92
3600,1544403600,83
3600,1544407200,73
3600,1544410800,65
3600,1544414400,65
3600,1544418000,66
3600,1544421600,66
3600,1544425200,66
3600,1544428800,56
3600,1544432400,66
3600,1544436000,56
3600,1544439600,46
3600,1544443200,46
3600,1544446800,47
3600,1544450400,47
3600,1544454000,35
3600,1544457600,26
3600,1544461200,37
3600,1544464800,31
3600,1544468400,26
3600,1544472000,32
3600,1544475600,48
3600,1544479200,53
3600,1544482800,58
3600,1544486400,61
3600,1544490000,65
3600,1544493600,66
3600,1544497200,73
3600,1544500800,74
3600,1544504400,87
3600,1544508000,87
3600,1544511600,97
3600,1544515200,107
3600,1544518800,107
3600,1544522400,115
3600,1544526000,114
3600,1544529600,124
3600,1544533200,130
3600,1544536800,128
3600,1544540400,123
3600,1544544000,129
3600,1544547600,127
3600,1544551200,124
3600,1544554800,130
3600,1544558400,144
3600,1544562000,159
3600,1544565600,159
3600,1544569200,163
3600,1544572800,166
3600,1544576400,154
3600,1544580000,146
3600,1544583600,140
3600,1544587200,140
3600,1544590800,141
3600,1544594400,131
3600,1544598000,121
3600,1544601600,111
3600,1544605200,101
3600,1544608800,91
3600,1544612400,81
3600,1544616000,78
3600,1544619600,67
3600,1544623200,52
3600,1544626800,47
3600,1544630400,38
3600,1544634000,34
3600,1544637600,32
3600,1544641200,34
3600,1544644800,28
3600,1544648400,19
3600,1544652000,15
3600,1544655600,25
3600,1544659200,34
3600,1544662800,31
3600,1544666400,30
3600,1544670000,28
3600,1544673600,61
3600,1544677200,42
3600,1544680800,52
3600,1544684400,62
3600,1544688000,71
3600,1544691600,81
3600,1544695200,90
3600,1544698800,99
3600,1544702400,98
3600,1544706000,97
3600,1544709600,82
3600,1544713200,77
3600,1544716800,63
3600,1544720400,66
3600,1544724000,58
3600,1544727600,63
3600,1544731200,68
3600,1544734800,68
3600,1544738400,85
3600,1544742000,81
3600,1544745600,84
3600,1544749200,99
3600,1544752800,108
3600,1544756400,101
3600,1544760000,104
3600,1544763600,105
3600,1544767200,105
3600,1544770800,106
3600,1544774400,106
3600,1544778000,106
3600,1544781600,115
3600,1544785200,124
3600,1544788800,124
3600,1544792400,132
3600,1544796000,132
3600,1544799600,143
3600,1544803200,137
3600,1544806800,143
3600,1544810400,141
3600,1544814000,134
3600,1544817600,136
3600,1544821200,137
3600,1544824800,138
3600,1544828400,142
3600,1544832000,150
3600,1544835600,138
3600,1544839200,127
3600,1544842800,121
3600,1544846400,112
3600,1544850000,113
3600,1544853600,114
3600,1544857200,113
3600,1544860800,103
3600,1544864400,103
3600,1544868000,101
3600,1544871600,99
3600,1544875200,98
3600,1544878800,95
3600,1544882400,93
3600,1544886000,100
3600,1544889600,98
3600,1544893200,96
3600,1544896800,91
3600,1544900400,85
3600,1544904000,73
3600,1544907600,73
3600,1544911200,86
3600,1544914800,96
3600,1544918400,106
3600,1544922000,117
3600,1544925600,106
3600,1544929200,107
3600,1544932800,107
3600,1544936400,108
3600,1544940000,108
3600,1544943600,108
3600,1544947200,98
3600,1544950800,88
3600,1544954400,87
3600,1544958000,86
3600,1544961600,86
3600,1544965200,85
3600,1544968800,73
3600,1544972400,73
3600,1544976000,73
3600,1544979600,83
3600,1544983200,84
3600,1544986800,81
3600,1544990400,84
3600,1544994000,81
3600,1544997600,80
3600,1545001200,79
3600,1545004800,80
3600,1545008400,82
3600,1545012000,93
3600,1545015600,94
3600,1545019200,95
3600,1545022800,106
3600,1545026400,116
3600,1545030000,106
3600,1545033600,106
3600,1545037200,106
3600,1545040800,106
3600,1545044400,117
3600,1545048000,117
3600,1545051600,116
3600,1545055200,115
3600,1545058800,116
3600,1545062400,119
3600,1545066000,109
3600,1545069600,116
3600,1545073200,125
3600,1545076800,136
3600,1545080400,135
3600,1545084000,139
3600,1545087600,140
3600,1545091200,135
3600,1545094800,138
3600,1545098400,131
3600,1545102000,124
3600,1545105600,134
3600,1545109200,125
3600,1545112800,125
3600,1545116400,124
3600,1545120000,124
3600,1545123600,124
3600,1545127200,123
3600,1545130800,110
3600,1545134400,97
3600,1545138000,95
3600,1545141600,93
3600,1545145200,89
3600,1545148800,81
3600,1545152400,84
3600,1545156000,87
3600,1545159600,85
3600,1545163200,77
3600,1545166800,81
3600,1545170400,82
3600,1545174000,93
3600,1545177600,93
3600,1545181200,98
3600,1545184800,108
3600,1545188400,108
3600,1545192000,109
3600,1545195600,100
3600,1545199200,99
3600,1545202800,100
3600,1545206400,111
3600,1545210000,120
3600,1545213600,119
3600,1545217200,128
3600,1545220800,115
3600,1545224400,114
3600,1545228000,110
3600,1545231600,109
3600,1545235200,105
3600,1545238800,120
3600,1545242400,129
3600,1545246000,122
3600,1545249600,123
3600,1545253200,128
3600,1545256800,127
3600,1545260400,131
3600,1545264000,135
3600,1545267600,135
3600,1545271200,146
3600,1545274800,147
3600,1545278400,137
3600,1545282000,136
3600,1545285600,126
3600,1545289200,126
3600,1545292800,126
3600,1545296400,136
3600,1545300000,135
3600,1545303600,125
3600,1545307200,122
3600,1545310800,110
3600,1545314400,103
3600,1545318000,96
3600,1545321600,101
3600,1545325200,103
3600,1545328800,108
3600,1545332400,114
3600,1545336000,112
3600,1545339600,115
3600,1545343200,119
3600,1545346800,117
3600,1545350400,121
3600,1545354000,127
3600,1545357600,127
3600,1545361200,141
3600,1545364800,132
3600,1545368400,134
3600,1545372000,134
3600,1545375600,135
3600,1545379200,134
3600,1545382800,134
3600,1545386400,135
3600,1545390000,123
3600,1545393600,110
3600,1545397200,101
3600,1545400800,82
3600,1545404400,85
3600,1545408000,77
3600,1545411600,68
3600,1545415200,63
3600,1545418800,68
3600,1545422400,76
3600,1545426000,78
3600,1545429600,90
3600,1545433200,98
3600,1545436800,98
3600,1545440400,111
3600,1545444000,111
3600,1545447600,101
3600,1545451200,91
3600,1545454800,92
3600,1545458400,81
3600,1545462000,91
3600,1545465600,101
3600,1545469200,101
3600,1545472800,109
3600,1545476400,120
3600,1545480000,106
3600,1545483600,104
3600,1545487200,110
3600,1545490800,107
3600,1545494400,98
3600,1545498000,81
3600,1545501600,77
3600,1545505200,72
3600,1545508800,65
3600,1545512400,53
3600,1545516000,53
3600,1545519600,53
3600,1545523200,65
3600,1545526800,66
3600,1545530400,76
3600,1545534000,88
3600,1545537600,88
3600,1545541200,89
3600,1545544800,89
3600,1545548400,89
3600,1545552000,88
3600,1545555600,99
3600,1545559200,98
3600,1545562800,99
3600,1545566400,87
3600,1545570000,87
3600,1545573600,85
3600,1545577200,86
3600,1545580800,84
3600,1545584400,75
3600,1545588000,72
3600,1545591600,71
3600,1545595200,72
3600,1545598800,62
3600,1545602400,72
3600,1545606000,72
3600,1545609600,73
3600,1545613200,75
3600,1545616800,65
3600,1545620400,77
3600,1545624000,67
3600,1545627600,68
3600,1545631200,58
3600,1545634800,58
3600,1545638400,58
3600,1545642000,69
3600,1545645600,69
3600,1545649200,80
3600,1545652800,78
3600,1545656400,81
3600,1545660000,79
3600,1545663600,80
3600,1545667200,81
3600,1545670800,83
3600,1545674400,99
3600,1545678000,108
3600,1545681600,110
3600,1545685200,113
3600,1545688800,122
3600,1545692400,133
3600,1545696000,136
3600,1545699600,138
3600,1545703200,138
3600,1545706800,152
3600,1545710400,154
3600,1545714000,145
3600,1545717600,144
3600,1545721200,144
3600,1545724800,143
3600,1545728400,143
3600,1545732000,140
3600,1545735600,150
3600,1545739200,159
3600,1545742800,145
3600,1545746400,133
3600,1545750000,125
3600,1545753600,107
3600,1545757200,110
3600,1545760800,97
3600,1545764400,93
3600,1545768000,100
3600,1545771600,99
3600,1545775200,104
3600,1545778800,105
3600,1545782400,110
3600,1545786000,115
3600,1545789600,126
3600,1545793200,116
3600,1545796800,107
3600,1545800400,108
3600,1545804000,97
3600,1545807600,97
3600,1545811200,97
3600,1545814800,96
3600,1545818400,107
3600,1545822000,116
3600,1545825600,116
3600,1545829200,126
3600,1545832800,120
3600,1545836400,130
3600,1545840000,113
3600,1545843600,109
3600,1545847200,118
3600,1545850800,120
3600,1545854400,124
3600,1545858000,118
3600,1545861600,121
3600,1545865200,123
3600,1545868800,139
3600,1545872400,153
3600,1545876000,159
3600,1545879600,171
3600,1545883200,160
3600,1545886800,150
3600,1545890400,151
3600,1545894000,139
3600,1545897600,139
3600,1545901200,140
3600,1545904800,137
3600,1545908400,137
3600,1545912000,136
3600,1545915600,136
3600,1545919200,121
3600,1545922800,111
3600,1545926400,111
3600,1545930000,114
3600,1545933600,119
3600,1545937200,104
3600,1545940800,101
3600,1545944400,85
3600,1545948000,87
3600,1545951600,85
3600,1545955200,88
3600,1545958800,99
3600,1545962400,110
3600,1545966000,113
3600,1545969600,114
3600,1545973200,103
3600,1545976800,92
3600,1545980400,92
3600,1545984000,82
3600,1545987600,81
3600,1545991200,91
3600,1545994800,90
3600,1545998400,78
3600,1546002000,80
3600,1546005600,74
3600,1546009200,57
3600,1546012800,53
3600,1546016400,56
3600,1546020000,73
3600,1546023600,66
3600,1546027200,66
3600,1546030800,63
3600,1546034400,96
3600,1546038000,70
3600,1546041600,68
3600,1546045200,79
3600,1546048800,54
3600,1546052400,40
3600,1546056000,81
3600,1546059600,79
3600,1546063200,82
3600,1546066800,65
3600,1546070400,31
3600,1546074000,114
3600,1546077600,44
3600,1546081200,109
3600,1546084800,58
3600,1546088400,46
3600,1546092000,23
3600,1546095600,21
3600,1546099200,109
3600,1546102800,105
3600,1546106400,105
3600,1546110000,106
3600,1546113600,116
3600,1546117200,112
3600,1546120800,107
3600,1546124400,106
3600,1546128000,109
3600,1546131600,110
3600,1546135200,109
3600,1546138800,120
3600,1546142400,131
3600,1546146000,131
3600,1546149600,131
3600,1546153200,132
3600,1546156800,132
3600,1546160400,132
3600,1546164000,143
3600,1546167600,142
3600,1546171200,142
3600,1546174800,141
3600,1546178400,140
3600,1546182000,140
3600,1546185600,138
3600,1546189200,141
3600,1546192800,136
3600,1546196400,136
3600,1546200000,139
3600,1546203600,140
3600,1546207200,130
3600,1546210800,133
3600,1546214400,133
3600,1546218000,148
3600,1546221600,164
3600,1546225200,165
3600,1546228800,179
3600,1546232400,56
3600,1546236000,236
3600,1546239600,204
3600,1546243200,102
3600,1546246800,51
3600,1546250400,117
3600,1546254000,117
3600,1546257600,116
3600,1546261200,116
3600,1546264800,115
3600,1546268400,119
3600,1546272000,107
3600,1546275600,110
3600,1546279200,114
