"_time",logons,"sma5_logons",isAnomaly
"1533573900.0","72.0","70.0",Normal
"1533574200.0","82.0","73.2",Normal
"1533574500.0","82.0","76.6",Normal
"1533574800.0","86.0","79.0",Normal
"1533575100.0","90.0","82.4",Normal
"1533575400.0","93.0","86.6",Normal
"1533575700.0","161.5","102.5",Normal
"1533576000.0","74.4","100.98",Normal
"1533576300.0","101.2","104.02",Normal
"1533576600.0","36.4","93.3",Normal
"1533576900.0","46.0","83.9",Normal
"1533577200.0","163.2","84.24",Normal
"1533577500.0","59.4","81.24",Normal
"1533577800.0","49.5","70.9",Normal
"1533578100.0","103.0","84.22",Normal
"1533578400.0","102.0","95.42",Normal
"1533578700.0","100.0","82.78",Normal
"1533579000.0","99.0","90.7",Normal
"1533579300.0","53.0","91.4",Normal
"1533579600.0","98.0","90.4",Normal
"1533579900.0","164.8","102.96",Normal
"1533580200.0","122.1","107.38",Normal
"1533580500.0","80.0","103.58",Normal
"1533580800.0","144.2","121.82",Normal
"1533581100.0","103.0","122.82",Normal
"1533581400.0","156.8","121.22",Normal
"1533581700.0","141.4","125.08",Normal
"1533582000.0","104.0","129.88",Normal
"1533582300.0","109.0","122.84",Normal
"1533582600.0","116.0","125.44",Normal
"1533582900.0","119.0","117.88",Normal
"1533583200.0","123.0","114.2",Normal
"1533583500.0","121.0","117.6",Normal
"1533583800.0","128.0","121.4",Normal
"1533584100.0","127.0","123.6",Normal
"1533584400.0","122.0","124.2",Normal
"1533584700.0","186.0","136.8",Normal
"1533585000.0","88.2","130.24",Normal
"1533585300.0","126.0","129.84",Normal
"1533585600.0","120.0","128.44",Normal
"1533585900.0","127.0","129.44",Normal
"1533586200.0","116.1","115.46",Normal
"1533586500.0","147.6","127.34",Normal
"1533586800.0","187.5","139.64",Normal
"1533587100.0","123.0","140.24",Normal
"1533587400.0","124.0","139.64",Normal
"1533587700.0","123.0","141.02",Normal
"1533588000.0","118.0","135.1",Normal
"1533588300.0","120.0","121.6",Normal
"1533588600.0","122.0","121.4",Normal
"1533588900.0","116.0","119.8",Normal
"1533589200.0","115.0","118.2",Normal
"1533589500.0","114.0","117.4",Normal
"1533589800.0","115.0","116.4",Normal
"1533590100.0","116.0","115.2",Normal
"1533590400.0","119.0","115.8",Normal
"1533590700.0","123.0","117.4",Normal
"1533591000.0","125.0","119.6",Normal
"1533591300.0","124.0","121.4",Normal
"1533591600.0","124.0","123.0",Normal
"1533591900.0","134.0","126.0",Normal
"1533592200.0","130.0","127.4",Normal
"1533592500.0","127.0","127.8",Normal
"1533592800.0","135.0","130.0",Normal
"1533593100.0","143.0","133.8",Normal
"1533593400.0","147.0","136.4",Normal
"1533593700.0","143.0","139.0",Normal
"1533594000.0","147.0","143.0",Normal
"1533594300.0","147.0","145.4",Normal
"1533594600.0","143.0","145.4",Normal
"1533594900.0","147.0","145.4",Normal
"1533595200.0","146.0","146.0",Normal
"1533595500.0","147.0","146.0",Normal
"1533595800.0","150.0","146.6",Normal
"1533596100.0","152.0","148.4",Normal
"1533596400.0","149.0","148.8",Normal
"1533596700.0","141.0","147.8",Normal
"1533597000.0","138.0","146.0",Normal
"1533597300.0","133.0","142.6",Normal
"1533597600.0","138.0","139.8",Normal
"1533597900.0","136.0","137.2",Normal
"1533598200.0","126.0","134.2",Normal
"1533598500.0","125.0","131.6",Normal
"1533598800.0","129.0","130.8",Normal
"1533599100.0","76.8","118.56",Normal
"1533599400.0","138.6","119.08",Normal
"1533599700.0","124.0","118.68",Normal
"1533600000.0","199.5","133.58",Normal
"1533600300.0","189.0","145.58",Normal
"1533600600.0","105.6","151.34",Normal
"1533600900.0","38.7","131.36",Normal
"1533601200.0","157.3","138.02",Normal
"1533601500.0","118.0","121.72",Normal
"1533601800.0","62.0","96.32",Normal
"1533602100.0","118.0","98.8",Normal
"1533602400.0","115.0","114.06",Normal
"1533602700.0","114.0","105.4",Normal
"1533603000.0","115.0","104.8",Normal
"1533603300.0","116.0","115.6",Normal
"1533603600.0","116.0","115.2",Normal
"1533603900.0","110.0","114.2",Normal
"1533604200.0","113.0","114.0",Normal
"1533604500.0","117.0","114.4",Normal
"1533604800.0","114.0","114.0",Normal
"1533605100.0","107.0","112.2",Normal
"1533605400.0","101.0","110.4",Normal
"1533605700.0","91.0","106.0",Normal
"1533606000.0","86.0","99.8",Normal
"1533606300.0","77.0","92.4",Normal
"1533606600.0","79.2","86.84",Normal
"1533606900.0","74.0","81.44",Normal
"1533607200.0","14.4","66.12",Normal
"1533607500.0","35.0","55.92",Normal
"1533607800.0","14.0","43.32",Normal
"1533608100.0","18.9","31.26",Normal
"1533608400.0","36.6","23.78",Normal
"1533608700.0","48.0","30.5",Normal
"1533609000.0","36.4","30.78",Normal
"1533609300.0","50.0","37.98",Normal
"1533609600.0","49.0","44.0",Normal
"1533609900.0","50.0","46.68",Normal
"1533610200.0","51.0","47.28",Normal
"1533610500.0","50.0","50.0",Normal
"1533610800.0","45.0","49.0",Normal
"1533611100.0","46.0","48.4",Normal
"1533611400.0","47.0","47.8",Normal
"1533611700.0","46.0","46.8",Normal
"1533612000.0","46.0","46.0",Normal
"1533612300.0","46.0","46.2",Normal
"1533612600.0","48.0","46.6",Normal
"1533612900.0","48.0","46.8",Normal
"1533613200.0","48.0","47.2",Normal
"1533613500.0","46.0","47.2",Normal
"1533613800.0","46.0","47.2",Normal
"1533614100.0","48.0","47.2",Normal
"1533614400.0","46.0","46.8",Normal
"1533614700.0","46.0","46.4",Normal
"1533615000.0","59.8","49.16",Normal
"1533615300.0","79.9","55.94",Normal
"1533615600.0","48.0","55.94",Normal
"1533615900.0","27.6","52.26",Normal
"1533616200.0","39.6","50.98",Normal
"1533616500.0","9.2","40.86",Normal
"1533616800.0","17.2","28.32",Normal
"1533617100.0","42.0","27.12",Normal
"1533617400.0","68.0","35.2",Normal
"1533617700.0","38.0","34.88",Normal
"1533618000.0","18.5","36.74",Normal
"1533618300.0","35.0","40.3",Normal
"1533618600.0","34.0","38.7",Normal
"1533618900.0","32.0","31.5",Normal
"1533619200.0","29.0","29.7",Normal
"1533619500.0","26.0","31.2",Normal
"1533619800.0","26.0","29.4",Normal
"1533620100.0","26.0","27.8",Normal
"1533620400.0","24.0","26.2",Normal
"1533620700.0","23.0","25.0",Normal
"1533621000.0","23.0","24.4",Normal
"1533621300.0","22.0","23.6",Normal
"1533621600.0","22.0","22.8",Normal
"1533621900.0","19.0","21.8",Normal
"1533622200.0","18.0","20.8",Normal
"1533622500.0","15.0","19.2",Normal
"1533622800.0","13.0","17.4",Normal
"1533623100.0","13.0","15.6",Normal
"1533623400.0","6.5","13.1",Normal
"1533623700.0","18.2","13.14",Normal
"1533624000.0","4.8","11.1",Normal
"1533624300.0","13.2","11.14",Normal
"1533624600.0","8.4","10.22",Normal
"1533624900.0","6.0","10.12",Normal
"1533625200.0","20.4","10.56",Normal
"1533625500.0","14.4","12.48",Normal
"1533625800.0","11.0","12.04",Normal
"1533626100.0","12.0","12.76",Normal
"1533626400.0","12.0","13.96",Normal
"1533626700.0","11.0","12.08",Normal
"1533627000.0","11.0","11.4",Normal
"1533627300.0","12.0","11.6",Normal
"1533627600.0","12.0","11.6",Normal
"1533627900.0","6.0","10.4",Normal
"1533628200.0","13.2","10.84",Normal
"1533628500.0","12.0","11.04",Normal
"1533628800.0","11.7","10.98",Normal
"1533629100.0","7.2","10.02",Normal
"1533629400.0","20.4","12.9",Normal
"1533629700.0","12.0","12.66",Normal
"1533630000.0","2.4","10.74",Normal
"1533630300.0","13.2","11.04",Normal
"1533630600.0","12.0","12.0",Normal
"1533630900.0","12.0","10.32",Normal
"1533631200.0","12.0","10.32",Normal
"1533631500.0","12.0","12.24",Normal
"1533631800.0","13.0","12.2",Normal
"1533632100.0","22.1","14.22",Normal
"1533632400.0","6.0","13.02",Normal
"1533632700.0","19.5","14.52",Normal
"1533633000.0","11.7","14.46",Normal
"1533633300.0","13.0","14.46",Normal
"1533633600.0","12.0","12.44",Normal
"1533633900.0","14.4","14.12",Normal
"1533634200.0","20.4","14.3",Normal
"1533634500.0","13.2","14.6",Normal
"1533634800.0","12.0","14.4",Normal
"1533635100.0","12.0","14.4",Normal
"1533635400.0","12.0","13.92",Normal
"1533635700.0","12.0","12.24",Normal
"1533636000.0","12.0","12.0",Normal
"1533636300.0","12.0","12.0",Normal
"1533636600.0","11.0","11.8",Normal
"1533636900.0","4.4","10.28",Normal
"1533637200.0","6.6","9.2",Normal
"1533637500.0","16.5","10.1",Normal
"1533637800.0","2.2","8.14",Normal
"1533638100.0","16.5","9.24",Normal
"1533638400.0","5.5","9.46",Normal
"1533638700.0","2.2","8.58",Normal
"1533639000.0","11.0","7.48",Normal
"1533639300.0","11.0","9.24",Normal
"1533639600.0","11.0","8.14",Normal
"1533639900.0","11.0","9.24",Normal
"1533640200.0","11.0","11.0",Normal
"1533640500.0","8.8","10.56",Normal
"1533640800.0","5.5","9.46",Normal
"1533641100.0","19.8","11.22",Normal
"1533641400.0","5.5","10.12",Normal
"1533641700.0","3.6","8.64",Normal
"1533642000.0","13.2","9.52",Normal
"1533642300.0","11.0","10.62",Normal
"1533642600.0","2.2","7.1",Normal
"1533642900.0","12.1","8.42",Normal
"1533643200.0","12.0","10.1",Normal
"1533643500.0","12.0","9.86",Normal
"1533643800.0","12.0","10.06",Normal
"1533644100.0","12.0","12.02",Normal
"1533644400.0","12.0","12.0",Normal
"1533644700.0","13.0","12.2",Normal
"1533645000.0","13.0","12.4",Normal
"1533645300.0","14.0","12.8",Normal
"1533645600.0","16.0","13.6",Normal
"1533645900.0","27.0","16.6",Normal
"1533646200.0","11.4","16.28",Normal
"1533646500.0","22.0","18.08",Normal
"1533646800.0","27.6","20.8",Normal
"1533647100.0","24.0","22.4",Normal
"1533647400.0","12.0","19.4",Normal
"1533647700.0","26.0","22.32",Normal
"1533648000.0","27.0","23.32",Normal
"1533648300.0","27.0","23.2",Normal
"1533648600.0","28.0","24.0",Normal
"1533648900.0","28.0","27.2",Normal
"1533649200.0","30.0","28.0",Normal
"1533649500.0","32.0","29.0",Normal
"1533649800.0","31.0","29.8",Normal
"1533650100.0","33.0","30.8",Normal
"1533650400.0","37.0","32.6",Normal
"1533650700.0","37.0","34.0",Normal
"1533651000.0","40.0","35.6",Normal
"1533651300.0","42.0","37.8",Normal
"1533651600.0","44.0","40.0",Normal
"1533651900.0","44.0","41.4",Normal
"1533652200.0","44.0","42.8",Normal
"1533652500.0","46.0","44.0",Normal
"1533652800.0","46.0","44.8",Normal
"1533653100.0","47.0","45.4",Normal
"1533653400.0","46.0","45.8",Normal
"1533653700.0","47.0","46.4",Normal
"1533654000.0","48.0","46.8",Normal
"1533654300.0","49.0","47.4",Normal
"1533654600.0","50.0","48.0",Normal
"1533654900.0","50.0","48.8",Normal
"1533655200.0","54.0","50.2",Normal
"1533655500.0","56.0","51.8",Normal
"1533655800.0","55.0","53.0",Normal
"1533656100.0","55.0","54.0",Normal
"1533656400.0","56.0","55.2",Normal
"1533656700.0","55.0","55.4",Normal
"1533657000.0","54.0","55.0",Normal
"1533657300.0","55.0","55.0",Normal
"1533657600.0","62.0","56.4",Normal
"1533657900.0","68.0","58.8",Normal
"1533658200.0","74.0","62.6",Normal
"1533658500.0","79.0","67.6",Normal
"1533658800.0","85.0","73.6",Normal
"1533659100.0","88.0","78.8",Normal
"1533659400.0","85.0","82.2",Normal
"1533659700.0","92.0","85.8",Normal
"1533660000.0","99.0","89.8",Normal
"1533660300.0","106.0","94.0",Normal
"1533660600.0","108.0","98.0",Normal
"1533660900.0","120.0","105.0",Normal
"1533661200.0","120.0","110.6",Normal
"1533661500.0","122.0","115.2",Normal
"1533661800.0","121.0","118.2",Normal
"1533662100.0","123.0","121.2",Normal
"1533662400.0","134.0","124.0",Normal
"1533662700.0","133.0","126.6",Normal
"1533663000.0","133.0","128.8",Normal
"1533663300.0","141.0","132.8",Normal
"1533663600.0","142.0","136.6",Normal
"1533663900.0","134.0","136.6",Normal
"1533664200.0","135.0","137.0",Normal
"1533664500.0","130.0","136.4",Normal
"1533664800.0","125.0","133.2",Normal
"1533665100.0","123.0","129.4",Normal
"1533665400.0","121.0","126.8",Normal
"1533665700.0","126.0","125.0",Normal
"1533666000.0","132.0","125.4",Normal
"1533666300.0","129.0","126.2",Normal
"1533666600.0","125.0","126.6",Normal
"1533666900.0","126.0","127.6",Normal
"1533667200.0","116.0","125.6",Normal
"1533667500.0","116.0","122.4",Normal
"1533667800.0","116.0","119.8",Normal
"1533668100.0","115.0","117.8",Normal
"1533668400.0","119.0","116.4",Normal
"1533668700.0","113.0","115.8",Normal
"1533669000.0","114.0","115.4",Normal
"1533669300.0","116.0","115.4",Normal
"1533669600.0","113.0","115.0",Normal
"1533669900.0","113.0","113.8",Normal
"1533670200.0","115.0","114.2",Normal
"1533670500.0","108.0","113.0",Normal
"1533670800.0","107.0","111.2",Normal
"1533671100.0","108.0","110.2",Normal
"1533671400.0","108.0","109.2",Normal
"1533671700.0","112.0","108.6",Normal
"1533672000.0","110.0","109.0",Normal
"1533672300.0","103.0","108.2",Normal
"1533672600.0","102.0","107.0",Normal
"1533672900.0","102.0","105.8",Normal
"1533673200.0","101.0","103.6",Normal
"1533673500.0","101.0","101.8",Normal
"1533673800.0","101.0","101.4",Normal
"1533674100.0","97.0","100.4",Normal
"1533674400.0","100.0","100.0",Normal
"1533674700.0","103.0","100.4",Normal
"1533675000.0","105.0","101.2",Normal
"1533675300.0","108.0","102.6",Normal
"1533675600.0","108.0","104.8",Normal
"1533675900.0","112.0","107.2",Normal
"1533676200.0","118.0","110.2",Normal
"1533676500.0","119.0","113.0",Normal
"1533676800.0","120.0","115.4",Normal
"1533677100.0","119.0","117.6",Normal
"1533677400.0","123.0","119.8",Normal
"1533677700.0","128.0","121.8",Normal
"1533678000.0","130.0","124.0",Normal
"1533678300.0","135.0","127.0",Normal
"1533678600.0","136.0","130.4",Normal
"1533678900.0","138.0","133.4",Normal
"1533679200.0","144.0","136.6",Normal
"1533679500.0","146.0","139.8",Normal
"1533679800.0","148.0","142.4",Normal
"1533680100.0","151.0","145.4",Normal
"1533680400.0","152.0","148.2",Normal
"1533680700.0","148.0","149.0",Normal
"1533681000.0","142.0","148.2",Normal
"1533681300.0","139.0","146.4",Normal
"1533681600.0","138.0","143.8",Normal
"1533681900.0","138.0","141.0",Normal
"1533682200.0","128.0","137.0",Normal
"1533682500.0","119.0","132.4",Normal
"1533682800.0","125.0","129.6",Normal
"1533683100.0","125.0","127.0",Normal
"1533683400.0","126.0","124.6",Normal
"1533683700.0","98.4","118.68",Normal
"1533684000.0","172.5","129.38",Normal
"1533684300.0","180.0","140.38",Normal
"1533684600.0","115.0","138.38",Normal
"1533684900.0","144.3","142.04",Normal
"1533685200.0","109.0","144.16",Normal
"1533685500.0","133.9","136.44",Normal
"1533685800.0","121.2","124.68",Normal
"1533686100.0","79.2","117.52",Normal
"1533686400.0","97.0","108.06",Normal
"1533686700.0","100.0","106.26",Normal
"1533687000.0","103.0","100.08",Normal
"1533687300.0","101.0","96.04",Normal
"1533687600.0","103.0","100.8",Normal
"1533687900.0","105.0","102.4",Normal
"1533688200.0","109.0","104.2",Normal
"1533688500.0","117.0","107.0",Normal
"1533688800.0","123.0","111.4",Normal
"1533689100.0","117.0","114.2",Normal
"1533689400.0","121.0","117.4",Normal
"1533689700.0","119.0","119.4",Normal
"1533690000.0","117.0","119.4",Normal
"1533690300.0","116.0","118.0",Normal
"1533690600.0","104.0","115.4",Normal
"1533690900.0","105.0","112.2",Normal
"1533691200.0","101.0","108.6",Normal
"1533691500.0","97.0","104.6",Normal
"1533691800.0","94.0","100.2",Normal
"1533692100.0","92.0","97.8",Normal
"1533692400.0","93.0","95.4",Normal
"1533692700.0","95.0","94.2",Normal
"1533693000.0","89.0","92.6",Normal
"1533693300.0","85.0","90.8",Normal
"1533693600.0","86.0","89.6",Normal
"1533693900.0","83.0","87.6",Normal
"1533694200.0","77.0","84.0",Normal
"1533694500.0","68.0","79.8",Normal
"1533694800.0","61.0","75.0",Normal
"1533695100.0","54.0","68.6",Normal
"1533695400.0","50.0","62.0",Normal
"1533695700.0","48.0","56.2",Normal
"1533696000.0","50.0","52.6",Normal
"1533696300.0","49.0","50.2",Normal
"1533696600.0","47.0","48.8",Normal
"1533696900.0","47.0","48.2",Normal
"1533697200.0","44.0","47.4",Normal
"1533697500.0","45.0","46.4",Normal
"1533697800.0","44.0","45.4",Normal
"1533698100.0","8.8","37.76",Normal
"1533698400.0","40.0","36.36",Normal
"1533698700.0","34.2","34.4",Normal
"1533699000.0","37.0","32.8",Normal
"1533699300.0","39.6","31.92",Normal
"1533699600.0","38.0","37.76",Normal
"1533699900.0","36.0","36.96",Normal
"1533700200.0","9.6","32.04",Normal
"1533700500.0","32.0","31.04",Normal
"1533700800.0","33.0","29.72",Normal
"1533701100.0","34.0","28.92",Normal
"1533701400.0","36.0","28.92",Normal
"1533701700.0","37.0","34.4",Normal
"1533702000.0","33.0","34.6",Normal
"1533702300.0","32.0","34.4",Normal
"1533702600.0","33.0","34.2",Normal
"1533702900.0","33.0","33.6",Normal
"1533703200.0","33.0","32.8",Normal
"1533703500.0","32.0","32.6",Normal
"1533703800.0","32.0","32.6",Normal
"1533704100.0","34.0","32.8",Normal
"1533704400.0","33.0","32.8",Normal
"1533704700.0","33.0","32.8",Normal
"1533705000.0","32.0","32.8",Normal
"1533705300.0","30.0","32.4",Normal
"1533705600.0","31.0","31.8",Normal
"1533705900.0","29.0","31.0",Normal
"1533706200.0","29.0","30.2",Normal
"1533706500.0","29.0","29.6",Normal
"1533706800.0","29.0","29.4",Normal
"1533707100.0","27.0","28.6",Normal
"1533707400.0","25.0","27.8",Normal
"1533707700.0","23.0","26.6",Normal
"1533708000.0","21.0","25.0",Normal
"1533708300.0","20.0","23.2",Normal
"1533708600.0","18.0","21.4",Normal
"1533708900.0","18.0","20.0",Normal
"1533709200.0","17.0","18.8",Normal
"1533709500.0","16.0","17.8",Normal
"1533709800.0","15.0","16.8",Normal
"1533710100.0","15.0","16.2",Normal
"1533710400.0","13.0","15.2",Normal
"1533710700.0","13.0","14.4",Normal
"1533711000.0","13.0","13.8",Normal
"1533711300.0","12.0","13.2",Normal
"1533711600.0","11.0","12.4",Normal
"1533711900.0","11.0","12.0",Normal
"1533712200.0","10.0","11.4",Normal
"1533712500.0","11.0","11.0",Normal
"1533712800.0","11.0","10.8",Normal
"1533713100.0","11.0","10.8",Normal
"1533713400.0","10.0","10.6",Normal
"1533713700.0","10.0","10.6",Normal
"1533714000.0","10.0","10.4",Normal
"1533714300.0","19.8","12.16",Normal
"1533714600.0","4.4","10.84",Normal
"1533714900.0","16.5","12.14",Normal
"1533715200.0","14.3","13.0",Normal
"1533715500.0","10.0","13.0",Normal
"1533715800.0","13.0","11.64",Normal
"1533716100.0","10.0","12.76",Normal
"1533716400.0","11.0","11.66",Normal
"1533716700.0","18.7","12.54",Normal
"1533717000.0","11.0","12.74",Normal
"1533717300.0","11.0","12.34",Normal
"1533717600.0","12.0","12.74",Normal
"1533717900.0","12.0","12.94",Normal
"1533718200.0","13.0","11.8",Normal
"1533718500.0","13.0","12.2",Normal
"1533718800.0","13.0","12.6",Normal
"1533719100.0","12.0","12.6",Normal
"1533719400.0","12.0","12.6",AnomalyType1
"1533719700.0","12.0","12.4",AnomalyType1
"1533720000.0","13.0","12.4",AnomalyType1
"1533720300.0","12.0","12.2",AnomalyType1
"1533720600.0","13.0","12.4",AnomalyType1
"1533720900.0","12.0","12.4",AnomalyType1
"1533721200.0","13.0","12.6",AnomalyType1
"1533721500.0","13.0","12.6",AnomalyType1
"1533721800.0","13.0","12.8",AnomalyType1
"1533722100.0","13.0","12.8",AnomalyType1
"1533722400.0","13.0","13.0",Normal
"1533722700.0","12.0","12.8",Normal
"1533723000.0","11.0","12.4",Normal
"1533723300.0","11.0","12.0",Normal
"1533723600.0","11.0","11.6",Normal
"1533723900.0","10.0","11.0",Normal
"1533724200.0","10.0","10.6",Normal
"1533724500.0","10.0","10.4",Normal
"1533724800.0","11.0","10.4",AnomalyType1
"1533725100.0","11.0","10.4",AnomalyType1
"1533725400.0","11.0","10.6",AnomalyType1
"1533725700.0","11.0","10.8",AnomalyType1
"1533726000.0","11.0","11.0",AnomalyType1
"1533726300.0","11.0","11.0",AnomalyType1
"1533726600.0","11.0","11.0",AnomalyType1
"1533726900.0","11.0","11.0",AnomalyType1
"1533727200.0","11.0","11.0",AnomalyType1
"1533727500.0","16.8","12.16",Normal
"1533727800.0","2.2","10.4",Normal
"1533728100.0","19.2","12.04",Normal
"1533728400.0","12.0","12.24",Normal
"1533728700.0","15.6","13.16",Normal
"1533729000.0","15.6","12.92",Normal
"1533729300.0","5.2","13.52",Normal
"1533729600.0","15.0","12.68",Normal
"1533729900.0","12.0","12.68",Normal
"1533730200.0","16.0","12.76",Normal
"1533730500.0","17.0","13.04",Normal
"1533730800.0","20.0","16.0",Normal
"1533731100.0","21.0","17.2",Normal
"1533731400.0","21.0","19.0",Normal
"1533731700.0","21.0","20.0",Normal
"1533732000.0","22.0","21.0",Normal
"1533732300.0","23.0","21.6",Normal
"1533732600.0","23.0","22.0",Normal
"1533732900.0","25.0","22.8",Normal
"1533733200.0","26.0","23.8",Normal
"1533733500.0","27.0","24.8",Normal
"1533733800.0","28.0","25.8",Normal
"1533734100.0","29.0","27.0",Normal
"1533734400.0","31.0","28.2",Normal
"1533734700.0","31.0","29.2",Normal
"1533735000.0","31.0","30.0",Normal
"1533735300.0","31.0","30.6",Normal
"1533735600.0","31.0","31.0",Normal
"1533735900.0","32.0","31.2",Normal
