"_time",logons
"2018-08-06T05:35:00.000-0700",20
"2018-08-06T05:40:00.000-0700","9.5"
"2018-08-06T05:45:00.000-0700","29.4"
"2018-08-06T05:50:00.000-0700",20
"2018-08-06T05:55:00.000-0700",21
"2018-08-06T06:00:00.000-0700","36.8"
"2018-08-06T06:05:00.000-0700",24
"2018-08-06T06:10:00.000-0700",25
"2018-08-06T06:15:00.000-0700",20
"2018-08-06T06:20:00.000-0700",26
"2018-08-06T06:25:00.000-0700",14
"2018-08-06T06:30:00.000-0700",54
"2018-08-06T06:35:00.000-0700",33
"2018-08-06T06:40:00.000-0700","35.2"
"2018-08-06T06:45:00.000-0700",32
"2018-08-06T06:50:00.000-0700",31
"2018-08-06T06:55:00.000-0700",32
"2018-08-06T07:00:00.000-0700",36
"2018-08-06T07:05:00.000-0700",35
"2018-08-06T07:10:00.000-0700",36
"2018-08-06T07:15:00.000-0700",35
"2018-08-06T07:20:00.000-0700",36
"2018-08-06T07:25:00.000-0700",41
"2018-08-06T07:30:00.000-0700",41
"2018-08-06T07:35:00.000-0700",47
"2018-08-06T07:40:00.000-0700",47
"2018-08-06T07:45:00.000-0700",48
"2018-08-06T07:50:00.000-0700",48
"2018-08-06T07:55:00.000-0700",48
"2018-08-06T08:00:00.000-0700",50
"2018-08-06T08:05:00.000-0700",54
"2018-08-06T08:10:00.000-0700",53
"2018-08-06T08:15:00.000-0700",52
"2018-08-06T08:20:00.000-0700",56
"2018-08-06T08:25:00.000-0700",56
"2018-08-06T08:30:00.000-0700",58
"2018-08-06T08:35:00.000-0700",60
"2018-08-06T08:40:00.000-0700",63
"2018-08-06T08:45:00.000-0700",61
"2018-08-06T08:50:00.000-0700",61
"2018-08-06T08:55:00.000-0700",60
"2018-08-06T09:00:00.000-0700",60
"2018-08-06T09:05:00.000-0700",64
"2018-08-06T09:10:00.000-0700",63
"2018-08-06T09:15:00.000-0700",65
"2018-08-06T09:20:00.000-0700",63
"2018-08-06T09:25:00.000-0700",66
"2018-08-06T09:30:00.000-0700",65
"2018-08-06T09:35:00.000-0700",74
"2018-08-06T09:40:00.000-0700",73
"2018-08-06T09:45:00.000-0700",72
"2018-08-06T09:50:00.000-0700",82
"2018-08-06T09:55:00.000-0700",82
"2018-08-06T10:00:00.000-0700",86
"2018-08-06T10:05:00.000-0700",90
"2018-08-06T10:10:00.000-0700",93
"2018-08-06T10:15:00.000-0700","161.5"
"2018-08-06T10:20:00.000-0700","74.4"
"2018-08-06T10:25:00.000-0700","101.2"
"2018-08-06T10:30:00.000-0700","36.4"
"2018-08-06T10:35:00.000-0700",46
"2018-08-06T10:40:00.000-0700","163.2"
"2018-08-06T10:45:00.000-0700","59.4"
"2018-08-06T10:50:00.000-0700","49.5"
"2018-08-06T10:55:00.000-0700",103
"2018-08-06T11:00:00.000-0700",102
"2018-08-06T11:05:00.000-0700",100
"2018-08-06T11:10:00.000-0700",99
"2018-08-06T11:15:00.000-0700",53
"2018-08-06T11:20:00.000-0700",98
"2018-08-06T11:25:00.000-0700","164.8"
"2018-08-06T11:30:00.000-0700","122.1"
"2018-08-06T11:35:00.000-0700",80
"2018-08-06T11:40:00.000-0700","144.2"
"2018-08-06T11:45:00.000-0700",103
"2018-08-06T11:50:00.000-0700","156.8"
"2018-08-06T11:55:00.000-0700","141.4"
"2018-08-06T12:00:00.000-0700",104
"2018-08-06T12:05:00.000-0700",109
"2018-08-06T12:10:00.000-0700",116
"2018-08-06T12:15:00.000-0700",119
"2018-08-06T12:20:00.000-0700",123
"2018-08-06T12:25:00.000-0700",121
"2018-08-06T12:30:00.000-0700",128
"2018-08-06T12:35:00.000-0700",127
"2018-08-06T12:40:00.000-0700",122
"2018-08-06T12:45:00.000-0700",186
"2018-08-06T12:50:00.000-0700","88.2"
"2018-08-06T12:55:00.000-0700",126
"2018-08-06T13:00:00.000-0700",120
"2018-08-06T13:05:00.000-0700",127
"2018-08-06T13:10:00.000-0700","116.1"
"2018-08-06T13:15:00.000-0700","147.6"
"2018-08-06T13:20:00.000-0700","187.5"
"2018-08-06T13:25:00.000-0700",123
"2018-08-06T13:30:00.000-0700",124
"2018-08-06T13:35:00.000-0700",123
"2018-08-06T13:40:00.000-0700",118
"2018-08-06T13:45:00.000-0700",120
"2018-08-06T13:50:00.000-0700",122
"2018-08-06T13:55:00.000-0700",116
"2018-08-06T14:00:00.000-0700",115
"2018-08-06T14:05:00.000-0700",114
"2018-08-06T14:10:00.000-0700",115
"2018-08-06T14:15:00.000-0700",116
"2018-08-06T14:20:00.000-0700",119
"2018-08-06T14:25:00.000-0700",123
"2018-08-06T14:30:00.000-0700",125
"2018-08-06T14:35:00.000-0700",124
"2018-08-06T14:40:00.000-0700",124
"2018-08-06T14:45:00.000-0700",134
"2018-08-06T14:50:00.000-0700",130
"2018-08-06T14:55:00.000-0700",127
"2018-08-06T15:00:00.000-0700",135
"2018-08-06T15:05:00.000-0700",143
"2018-08-06T15:10:00.000-0700",147
"2018-08-06T15:15:00.000-0700",143
"2018-08-06T15:20:00.000-0700",147
"2018-08-06T15:25:00.000-0700",147
"2018-08-06T15:30:00.000-0700",143
"2018-08-06T15:35:00.000-0700",147
"2018-08-06T15:40:00.000-0700",146
"2018-08-06T15:45:00.000-0700",147
"2018-08-06T15:50:00.000-0700",150
"2018-08-06T15:55:00.000-0700",152
"2018-08-06T16:00:00.000-0700",149
"2018-08-06T16:05:00.000-0700",141
"2018-08-06T16:10:00.000-0700",138
"2018-08-06T16:15:00.000-0700",133
"2018-08-06T16:20:00.000-0700",138
"2018-08-06T16:25:00.000-0700",136
"2018-08-06T16:30:00.000-0700",126
"2018-08-06T16:35:00.000-0700",125
"2018-08-06T16:40:00.000-0700",129
"2018-08-06T16:45:00.000-0700","76.8"
"2018-08-06T16:50:00.000-0700","138.6"
"2018-08-06T16:55:00.000-0700",124
"2018-08-06T17:00:00.000-0700","199.5"
"2018-08-06T17:05:00.000-0700",189
"2018-08-06T17:10:00.000-0700","105.6"
"2018-08-06T17:15:00.000-0700","38.7"
"2018-08-06T17:20:00.000-0700","157.3"
"2018-08-06T17:25:00.000-0700",118
"2018-08-06T17:30:00.000-0700",62
"2018-08-06T17:35:00.000-0700",118
"2018-08-06T17:40:00.000-0700",115
"2018-08-06T17:45:00.000-0700",114
"2018-08-06T17:50:00.000-0700",115
"2018-08-06T17:55:00.000-0700",116
"2018-08-06T18:00:00.000-0700",116
"2018-08-06T18:05:00.000-0700",110
"2018-08-06T18:10:00.000-0700",113
"2018-08-06T18:15:00.000-0700",117
"2018-08-06T18:20:00.000-0700",114
"2018-08-06T18:25:00.000-0700",107
"2018-08-06T18:30:00.000-0700",101
"2018-08-06T18:35:00.000-0700",91
"2018-08-06T18:40:00.000-0700",86
"2018-08-06T18:45:00.000-0700",77
"2018-08-06T18:50:00.000-0700","79.2"
"2018-08-06T18:55:00.000-0700",74
"2018-08-06T19:00:00.000-0700","14.399999999999999"
"2018-08-06T19:05:00.000-0700",35
"2018-08-06T19:10:00.000-0700",14
"2018-08-06T19:15:00.000-0700","18.9"
"2018-08-06T19:20:00.000-0700","36.6"
"2018-08-06T19:25:00.000-0700",48
"2018-08-06T19:30:00.000-0700","36.4"
"2018-08-06T19:35:00.000-0700",50
"2018-08-06T19:40:00.000-0700",49
"2018-08-06T19:45:00.000-0700",50
"2018-08-06T19:50:00.000-0700",51
"2018-08-06T19:55:00.000-0700",50
"2018-08-06T20:00:00.000-0700",45
"2018-08-06T20:05:00.000-0700",46
"2018-08-06T20:10:00.000-0700",47
"2018-08-06T20:15:00.000-0700",46
"2018-08-06T20:20:00.000-0700",46
"2018-08-06T20:25:00.000-0700",46
"2018-08-06T20:30:00.000-0700",48
"2018-08-06T20:35:00.000-0700",48
"2018-08-06T20:40:00.000-0700",48
"2018-08-06T20:45:00.000-0700",46
"2018-08-06T20:50:00.000-0700",46
"2018-08-06T20:55:00.000-0700",48
"2018-08-06T21:00:00.000-0700",46
"2018-08-06T21:05:00.000-0700",46
"2018-08-06T21:10:00.000-0700","59.8"
"2018-08-06T21:15:00.000-0700","79.9"
"2018-08-06T21:20:00.000-0700",48
"2018-08-06T21:25:00.000-0700","27.6"
"2018-08-06T21:30:00.000-0700","39.6"
"2018-08-06T21:35:00.000-0700","9.200000000000003"
"2018-08-06T21:40:00.000-0700","17.2"
"2018-08-06T21:45:00.000-0700",42
"2018-08-06T21:50:00.000-0700",68
"2018-08-06T21:55:00.000-0700",38
"2018-08-06T22:00:00.000-0700","18.5"
"2018-08-06T22:05:00.000-0700",35
"2018-08-06T22:10:00.000-0700",34
"2018-08-06T22:15:00.000-0700",32
"2018-08-06T22:20:00.000-0700",29
"2018-08-06T22:25:00.000-0700",26
"2018-08-06T22:30:00.000-0700",26
"2018-08-06T22:35:00.000-0700",26
"2018-08-06T22:40:00.000-0700",24
"2018-08-06T22:45:00.000-0700",23
"2018-08-06T22:50:00.000-0700",23
"2018-08-06T22:55:00.000-0700",22
"2018-08-06T23:00:00.000-0700",22
"2018-08-06T23:05:00.000-0700",19
"2018-08-06T23:10:00.000-0700",18
"2018-08-06T23:15:00.000-0700",15
"2018-08-06T23:20:00.000-0700",13
"2018-08-06T23:25:00.000-0700",13
"2018-08-06T23:30:00.000-0700","6.5"
"2018-08-06T23:35:00.000-0700","18.2"
"2018-08-06T23:40:00.000-0700","4.8"
"2018-08-06T23:45:00.000-0700","13.2"
"2018-08-06T23:50:00.000-0700","8.4"
"2018-08-06T23:55:00.000-0700",6
"2018-08-07T00:00:00.000-0700","20.4"
"2018-08-07T00:05:00.000-0700","14.4"
"2018-08-07T00:10:00.000-0700",11
"2018-08-07T00:15:00.000-0700",12
"2018-08-07T00:20:00.000-0700",12
"2018-08-07T00:25:00.000-0700",11
"2018-08-07T00:30:00.000-0700",11
"2018-08-07T00:35:00.000-0700",12
"2018-08-07T00:40:00.000-0700",12
"2018-08-07T00:45:00.000-0700",6
"2018-08-07T00:50:00.000-0700","13.2"
"2018-08-07T00:55:00.000-0700",12
"2018-08-07T01:00:00.000-0700","11.7"
"2018-08-07T01:05:00.000-0700","7.2"
"2018-08-07T01:10:00.000-0700","20.4"
"2018-08-07T01:15:00.000-0700",12
"2018-08-07T01:20:00.000-0700","2.4000000000000004"
"2018-08-07T01:25:00.000-0700","13.2"
"2018-08-07T01:30:00.000-0700",12
"2018-08-07T01:35:00.000-0700",12
"2018-08-07T01:40:00.000-0700",12
"2018-08-07T01:45:00.000-0700",12
"2018-08-07T01:50:00.000-0700",13
"2018-08-07T01:55:00.000-0700","22.1"
"2018-08-07T02:00:00.000-0700",6
"2018-08-07T02:05:00.000-0700","19.5"
"2018-08-07T02:10:00.000-0700","11.7"
"2018-08-07T02:15:00.000-0700",13
"2018-08-07T02:20:00.000-0700",12
"2018-08-07T02:25:00.000-0700","14.4"
"2018-08-07T02:30:00.000-0700","20.4"
"2018-08-07T02:35:00.000-0700","13.2"
"2018-08-07T02:40:00.000-0700",12
"2018-08-07T02:45:00.000-0700",12
"2018-08-07T02:50:00.000-0700",12
"2018-08-07T02:55:00.000-0700",12
"2018-08-07T03:00:00.000-0700",12
"2018-08-07T03:05:00.000-0700",12
"2018-08-07T03:10:00.000-0700",11
"2018-08-07T03:15:00.000-0700","4.4"
"2018-08-07T03:20:00.000-0700","6.6"
"2018-08-07T03:25:00.000-0700","16.5"
"2018-08-07T03:30:00.000-0700","2.1999999999999993"
"2018-08-07T03:35:00.000-0700","16.5"
"2018-08-07T03:40:00.000-0700","5.5"
"2018-08-07T03:45:00.000-0700","2.1999999999999993"
"2018-08-07T03:50:00.000-0700",11
"2018-08-07T03:55:00.000-0700",11
"2018-08-07T04:00:00.000-0700",11
"2018-08-07T04:05:00.000-0700",11
"2018-08-07T04:10:00.000-0700",11
"2018-08-07T04:15:00.000-0700","8.8"
"2018-08-07T04:20:00.000-0700","5.5"
"2018-08-07T04:25:00.000-0700","19.8"
"2018-08-07T04:30:00.000-0700","5.5"
"2018-08-07T04:35:00.000-0700","3.5999999999999996"
"2018-08-07T04:40:00.000-0700","13.2"
"2018-08-07T04:45:00.000-0700",11
"2018-08-07T04:50:00.000-0700","2.1999999999999993"
"2018-08-07T04:55:00.000-0700","12.1"
"2018-08-07T05:00:00.000-0700",12
"2018-08-07T05:05:00.000-0700",12
"2018-08-07T05:10:00.000-0700",12
"2018-08-07T05:15:00.000-0700",12
"2018-08-07T05:20:00.000-0700",12
"2018-08-07T05:25:00.000-0700",13
"2018-08-07T05:30:00.000-0700",13
"2018-08-07T05:35:00.000-0700",14
"2018-08-07T05:40:00.000-0700",16
"2018-08-07T05:45:00.000-0700",27
"2018-08-07T05:50:00.000-0700","11.4"
"2018-08-07T05:55:00.000-0700",22
"2018-08-07T06:00:00.000-0700","27.6"
"2018-08-07T06:05:00.000-0700",24
"2018-08-07T06:10:00.000-0700",12
"2018-08-07T06:15:00.000-0700",26
"2018-08-07T06:20:00.000-0700",27
"2018-08-07T06:25:00.000-0700",27
"2018-08-07T06:30:00.000-0700",28
"2018-08-07T06:35:00.000-0700",28
"2018-08-07T06:40:00.000-0700",30
"2018-08-07T06:45:00.000-0700",32
"2018-08-07T06:50:00.000-0700",31
"2018-08-07T06:55:00.000-0700",33
"2018-08-07T07:00:00.000-0700",37
"2018-08-07T07:05:00.000-0700",37
"2018-08-07T07:10:00.000-0700",40
"2018-08-07T07:15:00.000-0700",42
"2018-08-07T07:20:00.000-0700",44
"2018-08-07T07:25:00.000-0700",44
"2018-08-07T07:30:00.000-0700",44
"2018-08-07T07:35:00.000-0700",46
"2018-08-07T07:40:00.000-0700",46
"2018-08-07T07:45:00.000-0700",47
"2018-08-07T07:50:00.000-0700",46
"2018-08-07T07:55:00.000-0700",47
"2018-08-07T08:00:00.000-0700",48
"2018-08-07T08:05:00.000-0700",49
"2018-08-07T08:10:00.000-0700",50
"2018-08-07T08:15:00.000-0700",50
"2018-08-07T08:20:00.000-0700",54
"2018-08-07T08:25:00.000-0700",56
"2018-08-07T08:30:00.000-0700",55
"2018-08-07T08:35:00.000-0700",55
"2018-08-07T08:40:00.000-0700",56
"2018-08-07T08:45:00.000-0700",55
"2018-08-07T08:50:00.000-0700",54
"2018-08-07T08:55:00.000-0700",55
"2018-08-07T09:00:00.000-0700",62
"2018-08-07T09:05:00.000-0700",68
"2018-08-07T09:10:00.000-0700",74
"2018-08-07T09:15:00.000-0700",79
"2018-08-07T09:20:00.000-0700",85
"2018-08-07T09:25:00.000-0700",88
"2018-08-07T09:30:00.000-0700",85
"2018-08-07T09:35:00.000-0700",92
"2018-08-07T09:40:00.000-0700",99
"2018-08-07T09:45:00.000-0700",106
"2018-08-07T09:50:00.000-0700",108
"2018-08-07T09:55:00.000-0700",120
"2018-08-07T10:00:00.000-0700",120
"2018-08-07T10:05:00.000-0700",122
"2018-08-07T10:10:00.000-0700",121
"2018-08-07T10:15:00.000-0700",123
"2018-08-07T10:20:00.000-0700",134
"2018-08-07T10:25:00.000-0700",133
"2018-08-07T10:30:00.000-0700",133
"2018-08-07T10:35:00.000-0700",141
"2018-08-07T10:40:00.000-0700",142
"2018-08-07T10:45:00.000-0700",134
"2018-08-07T10:50:00.000-0700",135
"2018-08-07T10:55:00.000-0700",130
"2018-08-07T11:00:00.000-0700",125
"2018-08-07T11:05:00.000-0700",123
"2018-08-07T11:10:00.000-0700",121
"2018-08-07T11:15:00.000-0700",126
"2018-08-07T11:20:00.000-0700",132
"2018-08-07T11:25:00.000-0700",129
"2018-08-07T11:30:00.000-0700",125
"2018-08-07T11:35:00.000-0700",126
"2018-08-07T11:40:00.000-0700",116
"2018-08-07T11:45:00.000-0700",116
"2018-08-07T11:50:00.000-0700",116
"2018-08-07T11:55:00.000-0700",115
"2018-08-07T12:00:00.000-0700",119
"2018-08-07T12:05:00.000-0700",113
"2018-08-07T12:10:00.000-0700",114
"2018-08-07T12:15:00.000-0700",116
"2018-08-07T12:20:00.000-0700",113
"2018-08-07T12:25:00.000-0700",113
"2018-08-07T12:30:00.000-0700",115
"2018-08-07T12:35:00.000-0700",108
"2018-08-07T12:40:00.000-0700",107
"2018-08-07T12:45:00.000-0700",108
"2018-08-07T12:50:00.000-0700",108
"2018-08-07T12:55:00.000-0700",112
"2018-08-07T13:00:00.000-0700",110
"2018-08-07T13:05:00.000-0700",103
"2018-08-07T13:10:00.000-0700",102
"2018-08-07T13:15:00.000-0700",102
"2018-08-07T13:20:00.000-0700",101
"2018-08-07T13:25:00.000-0700",101
"2018-08-07T13:30:00.000-0700",101
"2018-08-07T13:35:00.000-0700",97
"2018-08-07T13:40:00.000-0700",100
"2018-08-07T13:45:00.000-0700",103
"2018-08-07T13:50:00.000-0700",105
"2018-08-07T13:55:00.000-0700",108
"2018-08-07T14:00:00.000-0700",108
"2018-08-07T14:05:00.000-0700",112
"2018-08-07T14:10:00.000-0700",118
"2018-08-07T14:15:00.000-0700",119
"2018-08-07T14:20:00.000-0700",120
"2018-08-07T14:25:00.000-0700",119
"2018-08-07T14:30:00.000-0700",123
"2018-08-07T14:35:00.000-0700",128
"2018-08-07T14:40:00.000-0700",130
"2018-08-07T14:45:00.000-0700",135
"2018-08-07T14:50:00.000-0700",136
"2018-08-07T14:55:00.000-0700",138
"2018-08-07T15:00:00.000-0700",144
"2018-08-07T15:05:00.000-0700",146
"2018-08-07T15:10:00.000-0700",148
"2018-08-07T15:15:00.000-0700",151
"2018-08-07T15:20:00.000-0700",152
"2018-08-07T15:25:00.000-0700",148
"2018-08-07T15:30:00.000-0700",142
"2018-08-07T15:35:00.000-0700",139
"2018-08-07T15:40:00.000-0700",138
"2018-08-07T15:45:00.000-0700",138
"2018-08-07T15:50:00.000-0700",128
"2018-08-07T15:55:00.000-0700",119
"2018-08-07T16:00:00.000-0700",125
"2018-08-07T16:05:00.000-0700",125
"2018-08-07T16:10:00.000-0700",126
"2018-08-07T16:15:00.000-0700","98.4"
"2018-08-07T16:20:00.000-0700","172.5"
"2018-08-07T16:25:00.000-0700",180
"2018-08-07T16:30:00.000-0700",115
"2018-08-07T16:35:00.000-0700","144.3"
"2018-08-07T16:40:00.000-0700",109
"2018-08-07T16:45:00.000-0700","133.9"
"2018-08-07T16:50:00.000-0700","121.2"
"2018-08-07T16:55:00.000-0700","79.2"
"2018-08-07T17:00:00.000-0700",97
"2018-08-07T17:05:00.000-0700",100
"2018-08-07T17:10:00.000-0700",103
"2018-08-07T17:15:00.000-0700",101
"2018-08-07T17:20:00.000-0700",103
"2018-08-07T17:25:00.000-0700",105
"2018-08-07T17:30:00.000-0700",109
"2018-08-07T17:35:00.000-0700",117
"2018-08-07T17:40:00.000-0700",123
"2018-08-07T17:45:00.000-0700",117
"2018-08-07T17:50:00.000-0700",121
"2018-08-07T17:55:00.000-0700",119
"2018-08-07T18:00:00.000-0700",117
"2018-08-07T18:05:00.000-0700",116
"2018-08-07T18:10:00.000-0700",104
"2018-08-07T18:15:00.000-0700",105
"2018-08-07T18:20:00.000-0700",101
"2018-08-07T18:25:00.000-0700",97
"2018-08-07T18:30:00.000-0700",94
"2018-08-07T18:35:00.000-0700",92
"2018-08-07T18:40:00.000-0700",93
"2018-08-07T18:45:00.000-0700",95
"2018-08-07T18:50:00.000-0700",89
"2018-08-07T18:55:00.000-0700",85
"2018-08-07T19:00:00.000-0700",86
"2018-08-07T19:05:00.000-0700",83
"2018-08-07T19:10:00.000-0700",77
"2018-08-07T19:15:00.000-0700",68
"2018-08-07T19:20:00.000-0700",61
"2018-08-07T19:25:00.000-0700",54
"2018-08-07T19:30:00.000-0700",50
"2018-08-07T19:35:00.000-0700",48
"2018-08-07T19:40:00.000-0700",50
"2018-08-07T19:45:00.000-0700",49
"2018-08-07T19:50:00.000-0700",47
"2018-08-07T19:55:00.000-0700",47
"2018-08-07T20:00:00.000-0700",44
"2018-08-07T20:05:00.000-0700",45
"2018-08-07T20:10:00.000-0700",44
"2018-08-07T20:15:00.000-0700","8.799999999999997"
"2018-08-07T20:20:00.000-0700",40
"2018-08-07T20:25:00.000-0700","34.2"
"2018-08-07T20:30:00.000-0700",37
"2018-08-07T20:35:00.000-0700","39.6"
"2018-08-07T20:40:00.000-0700",38
"2018-08-07T20:45:00.000-0700",36
"2018-08-07T20:50:00.000-0700","9.600000000000001"
"2018-08-07T20:55:00.000-0700",32
"2018-08-07T21:00:00.000-0700",33
"2018-08-07T21:05:00.000-0700",34
"2018-08-07T21:10:00.000-0700",36
"2018-08-07T21:15:00.000-0700",37
"2018-08-07T21:20:00.000-0700",33
"2018-08-07T21:25:00.000-0700",32
"2018-08-07T21:30:00.000-0700",33
"2018-08-07T21:35:00.000-0700",33
"2018-08-07T21:40:00.000-0700",33
"2018-08-07T21:45:00.000-0700",32
"2018-08-07T21:50:00.000-0700",32
"2018-08-07T21:55:00.000-0700",34
"2018-08-07T22:00:00.000-0700",33
"2018-08-07T22:05:00.000-0700",33
"2018-08-07T22:10:00.000-0700",32
"2018-08-07T22:15:00.000-0700",30
"2018-08-07T22:20:00.000-0700",31
"2018-08-07T22:25:00.000-0700",29
"2018-08-07T22:30:00.000-0700",29
"2018-08-07T22:35:00.000-0700",29
"2018-08-07T22:40:00.000-0700",29
"2018-08-07T22:45:00.000-0700",27
"2018-08-07T22:50:00.000-0700",25
"2018-08-07T22:55:00.000-0700",23
"2018-08-07T23:00:00.000-0700",21
"2018-08-07T23:05:00.000-0700",20
"2018-08-07T23:10:00.000-0700",18
"2018-08-07T23:15:00.000-0700",18
"2018-08-07T23:20:00.000-0700",17
"2018-08-07T23:25:00.000-0700",16
"2018-08-07T23:30:00.000-0700",15
"2018-08-07T23:35:00.000-0700",15
"2018-08-07T23:40:00.000-0700",13
"2018-08-07T23:45:00.000-0700",13
"2018-08-07T23:50:00.000-0700",13
"2018-08-07T23:55:00.000-0700",12
"2018-08-08T00:00:00.000-0700",11
"2018-08-08T00:05:00.000-0700",11
"2018-08-08T00:10:00.000-0700",10
"2018-08-08T00:15:00.000-0700",11
"2018-08-08T00:20:00.000-0700",11
"2018-08-08T00:25:00.000-0700",11
"2018-08-08T00:30:00.000-0700",10
"2018-08-08T00:35:00.000-0700",10
"2018-08-08T00:40:00.000-0700",10
"2018-08-08T00:45:00.000-0700","19.8"
"2018-08-08T00:50:00.000-0700","4.4"
"2018-08-08T00:55:00.000-0700","16.5"
"2018-08-08T01:00:00.000-0700","14.3"
"2018-08-08T01:05:00.000-0700",10
"2018-08-08T01:10:00.000-0700",13
"2018-08-08T01:15:00.000-0700",10
"2018-08-08T01:20:00.000-0700",11
"2018-08-08T01:25:00.000-0700","18.7"
"2018-08-08T01:30:00.000-0700",11
"2018-08-08T01:35:00.000-0700",11
"2018-08-08T01:40:00.000-0700",12
"2018-08-08T01:45:00.000-0700",12
"2018-08-08T01:50:00.000-0700",13
"2018-08-08T01:55:00.000-0700",13
"2018-08-08T02:00:00.000-0700",13
"2018-08-08T02:05:00.000-0700",12
"2018-08-08T02:10:00.000-0700",12
"2018-08-08T02:15:00.000-0700",12
"2018-08-08T02:20:00.000-0700",13
"2018-08-08T02:25:00.000-0700",12
"2018-08-08T02:30:00.000-0700",13
"2018-08-08T02:35:00.000-0700",12
"2018-08-08T02:40:00.000-0700",13
"2018-08-08T02:45:00.000-0700",13
"2018-08-08T02:50:00.000-0700",13
"2018-08-08T02:55:00.000-0700",13
"2018-08-08T03:00:00.000-0700",13
"2018-08-08T03:05:00.000-0700",12
"2018-08-08T03:10:00.000-0700",11
"2018-08-08T03:15:00.000-0700",11
"2018-08-08T03:20:00.000-0700",11
"2018-08-08T03:25:00.000-0700",10
"2018-08-08T03:30:00.000-0700",10
"2018-08-08T03:35:00.000-0700",10
"2018-08-08T03:40:00.000-0700",11
"2018-08-08T03:45:00.000-0700",11
"2018-08-08T03:50:00.000-0700",11
"2018-08-08T03:55:00.000-0700",11
"2018-08-08T04:00:00.000-0700",11
"2018-08-08T04:05:00.000-0700",11
"2018-08-08T04:10:00.000-0700",11
"2018-08-08T04:15:00.000-0700",11
"2018-08-08T04:20:00.000-0700",11
"2018-08-08T04:25:00.000-0700","16.8"
"2018-08-08T04:30:00.000-0700","2.1999999999999993"
"2018-08-08T04:35:00.000-0700","19.2"
"2018-08-08T04:40:00.000-0700",12
"2018-08-08T04:45:00.000-0700","15.6"
"2018-08-08T04:50:00.000-0700","15.6"
"2018-08-08T04:55:00.000-0700","5.2"
"2018-08-08T05:00:00.000-0700",15
"2018-08-08T05:05:00.000-0700",12
"2018-08-08T05:10:00.000-0700",16
"2018-08-08T05:15:00.000-0700",17
"2018-08-08T05:20:00.000-0700",20
"2018-08-08T05:25:00.000-0700",21
"2018-08-08T05:30:00.000-0700",21
"2018-08-08T05:35:00.000-0700",21
"2018-08-08T05:40:00.000-0700",22
"2018-08-08T05:45:00.000-0700",23
"2018-08-08T05:50:00.000-0700",23
"2018-08-08T05:55:00.000-0700",25
"2018-08-08T06:00:00.000-0700",26
"2018-08-08T06:05:00.000-0700",27
"2018-08-08T06:10:00.000-0700",28
"2018-08-08T06:15:00.000-0700",29
"2018-08-08T06:20:00.000-0700",31
"2018-08-08T06:25:00.000-0700",31
"2018-08-08T06:30:00.000-0700",31
"2018-08-08T06:35:00.000-0700",31
"2018-08-08T06:40:00.000-0700",31
"2018-08-08T06:45:00.000-0700",32
"2018-08-08T06:50:00.000-0700",32
"2018-08-08T06:55:00.000-0700",34
"2018-08-08T07:00:00.000-0700",36
"2018-08-08T07:05:00.000-0700",34
"2018-08-08T07:10:00.000-0700",34
"2018-08-08T07:15:00.000-0700",35
"2018-08-08T07:20:00.000-0700",37
"2018-08-08T07:25:00.000-0700",40
"2018-08-08T07:30:00.000-0700",43
"2018-08-08T07:35:00.000-0700",45
"2018-08-08T07:40:00.000-0700",43
"2018-08-08T07:45:00.000-0700",42
"2018-08-08T07:50:00.000-0700",44
"2018-08-08T07:55:00.000-0700",43
"2018-08-08T08:00:00.000-0700",45
"2018-08-08T08:05:00.000-0700",43
"2018-08-08T08:10:00.000-0700",45
"2018-08-08T08:15:00.000-0700",49
"2018-08-08T08:20:00.000-0700",52
"2018-08-08T08:25:00.000-0700",55
"2018-08-08T08:30:00.000-0700",56
"2018-08-08T08:35:00.000-0700",57
"2018-08-08T08:40:00.000-0700",57
"2018-08-08T08:45:00.000-0700",56
"2018-08-08T08:50:00.000-0700",56
"2018-08-08T08:55:00.000-0700",57
"2018-08-08T09:00:00.000-0700",65
"2018-08-08T09:05:00.000-0700",67
"2018-08-08T09:10:00.000-0700",69
"2018-08-08T09:15:00.000-0700",67
"2018-08-08T09:20:00.000-0700",71
"2018-08-08T09:25:00.000-0700",72
"2018-08-08T09:30:00.000-0700",76
"2018-08-08T09:35:00.000-0700",78
"2018-08-08T09:40:00.000-0700",82
"2018-08-08T09:45:00.000-0700",83
"2018-08-08T09:50:00.000-0700",88
"2018-08-08T09:55:00.000-0700",94
"2018-08-08T10:00:00.000-0700",101
"2018-08-08T10:05:00.000-0700",106
"2018-08-08T10:10:00.000-0700",103
"2018-08-08T10:15:00.000-0700",106
"2018-08-08T10:20:00.000-0700",109
"2018-08-08T10:25:00.000-0700",110
"2018-08-08T10:30:00.000-0700",119
"2018-08-08T10:35:00.000-0700",117
"2018-08-08T10:40:00.000-0700",117
"2018-08-08T10:45:00.000-0700",111
"2018-08-08T10:50:00.000-0700",111
"2018-08-08T10:55:00.000-0700",110
"2018-08-08T11:00:00.000-0700",111
